zipcode,year,month,day,hour,temp,cond
85255,2015,11,03,11,77,Partly Cloudy
85255,2015,11,03,12,79,Clear
85255,2015,11,03,13,78.1,Clear
85255,2015,11,03,14,75,Clear
85255,2015,11,03,15,73,Clear
85255,2015,11,03,16,71.1,Scattered Clouds
85255,2015,11,03,17,69.1,Scattered Clouds
85255,2015,11,03,18,66.9,Overcast
85255,2015,11,03,19,64.9,Mostly Cloudy
85255,2015,11,03,20,66,Overcast
85255,2015,11,03,21,64,Light Rain
85255,2015,11,03,22,62.1,Overcast
85255,2015,11,03,23,60.1,Overcast
85255,2015,11,04,00,57.9,Overcast
85255,2015,11,04,01,57,Mostly Cloudy
85255,2015,11,04,02,57,Mostly Cloudy
85255,2015,11,04,03,55.9,Overcast
85255,2015,11,04,04,55.9,Overcast
85255,2015,11,04,05,54,Light Rain
85255,2015,11,04,06,54,Light Rain
85255,2015,11,04,07,55,Light Rain
85255,2015,11,04,08,55.9,Light Rain
85255,2015,11,04,09,55.9,Overcast
85255,2015,11,04,10,59,Scattered Clouds
85255,2015,11,04,11,61,Mostly Cloudy
85255,2015,11,04,12,60.1,Overcast
85255,2015,11,04,13,63,Mostly Cloudy
85255,2015,11,04,14,61,Light Rain
85255,2015,11,04,15,62.1,Mostly Cloudy
85255,2015,11,04,16,55.9,Light Rain
85255,2015,11,04,17,55,Light Rain
85255,2015,11,04,18,54,Light Rain
85255,2015,11,04,19,54,Light Rain
85255,2015,11,04,20,53.1,Rain
85255,2015,11,04,21,52,Light Rain
85255,2015,11,04,22,51.1,Light Rain
85255,2015,11,04,23,51.1,Overcast
85251,2015,11,03,00,72,Clear
85251,2015,11,03,01,73,Clear
85251,2015,11,03,02,68,Clear
85251,2015,11,03,03,66,Clear
85251,2015,11,03,04,64,Clear
85251,2015,11,03,05,64.9,Partly Cloudy
85251,2015,11,03,06,64.9,Scattered Clouds
85251,2015,11,03,07,68,Mostly Cloudy
85251,2015,11,03,08,71.1,Mostly Cloudy
85251,2015,11,03,09,75.9,Mostly Cloudy
85251,2015,11,03,10,80.1,Partly Cloudy
85251,2015,11,03,11,80.1,Scattered Clouds
85251,2015,11,03,12,82.9,Scattered Clouds
85251,2015,11,03,13,79,Scattered Clouds
85251,2015,11,03,13,78.1,Scattered Clouds
85251,2015,11,03,14,77,Scattered Clouds
85251,2015,11,03,15,75,Scattered Clouds
85251,2015,11,03,16,73,Scattered Clouds
85251,2015,11,03,17,71.1,Mostly Cloudy
85251,2015,11,03,18,69.1,Mostly Cloudy
85251,2015,11,03,19,68,Mostly Cloudy
85251,2015,11,03,20,68,Mostly Cloudy
85251,2015,11,03,21,66.9,Light Rain
85251,2015,11,03,22,64.9,Light Rain
85251,2015,11,03,23,64,Overcast
85251,2015,11,04,00,61,Overcast
85251,2015,11,04,01,60.1,Overcast
85251,2015,11,04,02,59,Mostly Cloudy
85251,2015,11,04,03,59,Light Rain
85251,2015,11,04,04,57.9,Mostly Cloudy
85251,2015,11,04,05,57,Light Rain
85251,2015,11,04,06,57,Light Rain
85251,2015,11,04,07,57,Mostly Cloudy
85251,2015,11,04,08,59,Mostly Cloudy
85251,2015,11,04,09,57.9,Mostly Cloudy
85251,2015,11,04,10,62.1,Scattered Clouds
85251,2015,11,04,11,64.9,Mostly Cloudy
85251,2015,11,04,12,64.9,Mostly Cloudy
85251,2015,11,04,13,64.9,Mostly Cloudy
85251,2015,11,04,14,66,Light Rain
85251,2015,11,04,15,66.9,Mostly Cloudy
85251,2015,11,04,16,66.9,Mostly Cloudy
85251,2015,11,04,17,60.1,Light Rain
85251,2015,11,04,18,57.9,Light Rain
85251,2015,11,04,19,55.9,Mostly Cloudy
85251,2015,11,04,20,55,Light Rain
85251,2015,11,04,21,55,Overcast
85251,2015,11,04,22,54,Rain
85251,2015,11,04,23,54,Overcast
85258,2015,11,03,00,68,Clear
85258,2015,11,03,01,68,Clear
85258,2015,11,03,02,64,Clear
85258,2015,11,03,03,64,Clear
85258,2015,11,03,04,61,Clear
85258,2015,11,03,05,63,Clear
85258,2015,11,03,06,64,Clear
85258,2015,11,03,07,66,Scattered Clouds
85258,2015,11,03,08,69.1,Overcast
85258,2015,11,03,09,72,Mostly Cloudy
85258,2015,11,03,10,75.9,Mostly Cloudy
85258,2015,11,03,11,77,Partly Cloudy
85258,2015,11,03,12,79,Clear
85258,2015,11,03,13,78.1,Clear
85258,2015,11,03,14,75,Clear
85258,2015,11,03,15,73,Clear
85258,2015,11,03,16,71.1,Scattered Clouds
85258,2015,11,03,17,69.1,Scattered Clouds
85258,2015,11,03,18,66.9,Overcast
85258,2015,11,03,19,64.9,Mostly Cloudy
85258,2015,11,03,20,66,Overcast
85258,2015,11,03,21,64,Light Rain
85258,2015,11,03,22,62.1,Overcast
85258,2015,11,03,23,60.1,Overcast
85258,2015,11,04,00,57.9,Overcast
85258,2015,11,04,01,57,Mostly Cloudy
85258,2015,11,04,02,57,Mostly Cloudy
85258,2015,11,04,03,55.9,Overcast
85258,2015,11,04,04,55.9,Overcast
85258,2015,11,04,05,54,Light Rain
85258,2015,11,04,06,54,Light Rain
85258,2015,11,04,07,55,Light Rain
85258,2015,11,04,08,55.9,Light Rain
85258,2015,11,04,09,55.9,Overcast
85258,2015,11,04,10,59,Scattered Clouds
85258,2015,11,04,11,61,Mostly Cloudy
85258,2015,11,04,12,60.1,Overcast
85258,2015,11,04,13,63,Mostly Cloudy
85258,2015,11,04,14,61,Light Rain
85258,2015,11,04,15,62.1,Mostly Cloudy
85258,2015,11,04,16,55.9,Light Rain
85258,2015,11,04,17,55,Light Rain
85258,2015,11,04,18,54,Light Rain
85258,2015,11,04,19,54,Light Rain
85258,2015,11,04,20,53.1,Rain
85258,2015,11,04,21,52,Light Rain
85258,2015,11,04,22,51.1,Light Rain
85258,2015,11,04,23,51.1,Overcast
85225,2015,11,03,05,62.6,Clear
85225,2015,11,03,06,64.4,Partly Cloudy
85225,2015,11,03,07,64.4,Scattered Clouds
85225,2015,11,03,08,73.4,Scattered Clouds
85225,2015,11,03,09,77,Scattered Clouds
85225,2015,11,03,10,78.8,Partly Cloudy
85225,2015,11,03,11,80.6,Scattered Clouds
85225,2015,11,03,12,82.4,Scattered Clouds
85225,2015,11,03,13,78.8,Scattered Clouds
85225,2015,11,03,14,78.8,Mostly Cloudy
85225,2015,11,03,15,77,Mostly Cloudy
85225,2015,11,03,16,73.4,Mostly Cloudy
85225,2015,11,03,17,71.6,Mostly Cloudy
85225,2015,11,03,18,68,Mostly Cloudy
85225,2015,11,03,19,68,Mostly Cloudy
85225,2015,11,03,20,66.2,Mostly Cloudy
85363,2015,11,03,05,60.8,Scattered Clouds
85363,2015,11,03,06,60.8,Mostly Cloudy
85363,2015,11,03,07,62.6,Mostly Cloudy
85363,2015,11,03,08,66.2,Mostly Cloudy
85363,2015,11,03,09,71.6,Mostly Cloudy
85363,2015,11,03,10,73.4,Mostly Cloudy
85363,2015,11,03,11,73.4,Mostly Cloudy
85363,2015,11,03,12,75.2,Mostly Cloudy
85363,2015,11,03,13,75.2,Mostly Cloudy
85363,2015,11,03,14,75.2,Mostly Cloudy
85363,2015,11,03,15,75.2,Mostly Cloudy
85363,2015,11,03,16,73.4,Mostly Cloudy
85363,2015,11,03,17,69.8,Mostly Cloudy
85363,2015,11,03,18,68,Mostly Cloudy
85363,2015,11,03,19,66.2,Mostly Cloudy
85363,2015,11,04,05,55.4,Mostly Cloudy
85363,2015,11,04,06,55.4,Mostly Cloudy
85363,2015,11,04,07,55.4,Mostly Cloudy
85363,2015,11,04,08,55.4,Mostly Cloudy
85363,2015,11,04,09,60.8,Mostly Cloudy
85363,2015,11,04,10,62.6,Mostly Cloudy
85363,2015,11,04,11,64.4,Mostly Cloudy
85363,2015,11,04,12,66.2,Mostly Cloudy
85363,2015,11,04,13,64.4,Mostly Cloudy
85363,2015,11,04,14,66.2,Mostly Cloudy
85363,2015,11,04,15,66.2,Mostly Cloudy
85363,2015,11,04,16,57.2,Mostly Cloudy
85363,2015,11,04,17,57.2,Light Rain
85363,2015,11,04,18,55.4,Mostly Cloudy
85363,2015,11,04,19,55.4,Light Rain
85282,2015,11,03,00,72,Clear
85282,2015,11,03,01,73,Clear
85282,2015,11,03,02,68,Clear
85282,2015,11,03,03,66,Clear
85282,2015,11,03,04,64,Clear
85282,2015,11,03,05,64.9,Partly Cloudy
85282,2015,11,03,06,64.9,Scattered Clouds
85282,2015,11,03,07,68,Mostly Cloudy
85282,2015,11,03,08,71.1,Mostly Cloudy
85282,2015,11,03,09,75.9,Mostly Cloudy
85282,2015,11,03,10,80.1,Partly Cloudy
85282,2015,11,03,11,80.1,Scattered Clouds
85282,2015,11,03,12,82.9,Scattered Clouds
85282,2015,11,03,13,79,Scattered Clouds
85282,2015,11,03,13,78.1,Scattered Clouds
85282,2015,11,03,14,77,Scattered Clouds
85282,2015,11,03,15,75,Scattered Clouds
85282,2015,11,03,16,73,Scattered Clouds
85282,2015,11,03,17,71.1,Mostly Cloudy
85282,2015,11,03,18,69.1,Mostly Cloudy
85282,2015,11,03,19,68,Mostly Cloudy
85282,2015,11,03,20,68,Mostly Cloudy
85282,2015,11,03,21,66.9,Light Rain
85282,2015,11,03,22,64.9,Light Rain
85282,2015,11,03,23,64,Overcast
85282,2015,11,04,00,61,Overcast
85282,2015,11,04,01,60.1,Overcast
85282,2015,11,04,02,59,Mostly Cloudy
85282,2015,11,04,03,59,Light Rain
85282,2015,11,04,04,57.9,Mostly Cloudy
85282,2015,11,04,05,57,Light Rain
85282,2015,11,04,06,57,Light Rain
85282,2015,11,04,07,57,Mostly Cloudy
85282,2015,11,04,08,59,Mostly Cloudy
85282,2015,11,04,09,57.9,Mostly Cloudy
85282,2015,11,04,10,62.1,Scattered Clouds
85282,2015,11,04,11,64.9,Mostly Cloudy
85282,2015,11,04,12,64.9,Mostly Cloudy
85282,2015,11,04,13,64.9,Mostly Cloudy
85282,2015,11,04,14,66,Light Rain
85282,2015,11,04,15,66.9,Mostly Cloudy
85282,2015,11,04,16,66.9,Mostly Cloudy
85282,2015,11,04,17,60.1,Light Rain
85282,2015,11,04,18,57.9,Light Rain
85282,2015,11,04,19,55.9,Mostly Cloudy
85282,2015,11,04,20,55,Light Rain
85282,2015,11,04,21,55,Overcast
85282,2015,11,04,22,54,Rain
85282,2015,11,04,23,54,Overcast
85268,2015,11,03,05,66.2,Clear
85268,2015,11,03,06,64.4,Clear
85268,2015,11,03,07,66.2,Scattered Clouds
85268,2015,11,03,08,69.8,Scattered Clouds
85268,2015,11,03,09,73.4,Scattered Clouds
85268,2015,11,03,11,78.8,Scattered Clouds
85268,2015,11,03,12,78.8,Scattered Clouds
85268,2015,11,03,13,78.8,Scattered Clouds
85268,2015,11,03,14,77,Mostly Cloudy
85268,2015,11,03,15,71.6,Mostly Cloudy
85268,2015,11,03,16,71.6,Mostly Cloudy
85268,2015,11,03,17,68,Mostly Cloudy
85268,2015,11,03,18,68,Mostly Cloudy
85268,2015,11,03,19,66.2,Mostly Cloudy
85268,2015,11,04,05,53.6,Mostly Cloudy
85268,2015,11,04,06,53.6,Mostly Cloudy
85268,2015,11,04,07,53.6,Mostly Cloudy
85268,2015,11,04,08,53.6,Mostly Cloudy
85268,2015,11,04,09,53.6,Mostly Cloudy
85268,2015,11,04,10,55.4,Mostly Cloudy
85268,2015,11,04,11,60.8,Scattered Clouds
85268,2015,11,04,12,60.8,Scattered Clouds
85268,2015,11,04,13,62.6,Scattered Clouds
85268,2015,11,04,14,62.6,Mostly Cloudy
85268,2015,11,04,15,62.6,Mostly Cloudy
85268,2015,11,04,16,62.6,Mostly Cloudy
85268,2015,11,04,17,57.2,Mostly Cloudy
85268,2015,11,04,18,53.6,Mostly Cloudy
85268,2015,11,04,19,53.6,Light Rain
85213,2015,11,03,05,66.2,Clear
85213,2015,11,03,06,64.4,Clear
85213,2015,11,03,07,66.2,Scattered Clouds
85213,2015,11,03,08,69.8,Scattered Clouds
85213,2015,11,03,09,73.4,Scattered Clouds
85213,2015,11,03,11,78.8,Scattered Clouds
85213,2015,11,03,12,78.8,Scattered Clouds
85213,2015,11,03,13,78.8,Scattered Clouds
85213,2015,11,03,14,77,Mostly Cloudy
85213,2015,11,03,15,71.6,Mostly Cloudy
85213,2015,11,03,16,71.6,Mostly Cloudy
85213,2015,11,03,17,68,Mostly Cloudy
85213,2015,11,03,18,68,Mostly Cloudy
85213,2015,11,03,19,66.2,Mostly Cloudy
85213,2015,11,04,05,53.6,Mostly Cloudy
85213,2015,11,04,06,53.6,Mostly Cloudy
85213,2015,11,04,07,53.6,Mostly Cloudy
85213,2015,11,04,08,53.6,Mostly Cloudy
85213,2015,11,04,09,53.6,Mostly Cloudy
85213,2015,11,04,10,55.4,Mostly Cloudy
85213,2015,11,04,11,60.8,Scattered Clouds
85213,2015,11,04,12,60.8,Scattered Clouds
85213,2015,11,04,13,62.6,Scattered Clouds
85213,2015,11,04,14,62.6,Mostly Cloudy
85213,2015,11,04,15,62.6,Mostly Cloudy
85213,2015,11,04,16,62.6,Mostly Cloudy
85213,2015,11,04,17,57.2,Mostly Cloudy
85213,2015,11,04,18,53.6,Mostly Cloudy
85213,2015,11,04,19,53.6,Light Rain
85395,2015,11,03,00,62.4,Clear
85395,2015,11,03,01,57.9,Clear
85395,2015,11,03,02,60.1,Clear
85395,2015,11,03,04,59,Clear
85395,2015,11,03,05,59,Clear
85395,2015,11,03,05,58.3,Mostly Cloudy
85395,2015,11,03,06,58.8,Scattered Clouds
85395,2015,11,03,07,60.8,Mostly Cloudy
85395,2015,11,03,07,61.7,Mostly Cloudy
85395,2015,11,03,08,64.4,Scattered Clouds
85395,2015,11,03,08,66.7,Mostly Cloudy
85395,2015,11,03,09,68,Light Drizzle
85395,2015,11,03,09,68,Scattered Clouds
85395,2015,11,03,09,68.2,Scattered Clouds
85395,2015,11,03,10,68,Light Rain
85395,2015,11,03,10,69.8,Scattered Clouds
85395,2015,11,03,10,71.6,Light Rain
85395,2015,11,03,10,71.6,Scattered Clouds
85395,2015,11,03,10,71.6,Mostly Cloudy
85395,2015,11,03,10,71.6,Mostly Cloudy
85395,2015,11,03,11,71.6,Scattered Clouds
85395,2015,11,03,11,73.4,Light Rain
85395,2015,11,03,11,73.4,Partly Cloudy
85395,2015,11,03,11,73.4,Light Rain
85395,2015,11,03,11,73.4,Clear
85395,2015,11,03,11,74.3,Partly Cloudy
85395,2015,11,03,11,73.4,Light Rain
85395,2015,11,03,12,73.4,Clear
85395,2015,11,03,12,73.4,Partly Cloudy
85395,2015,11,03,12,73.4,Partly Cloudy
85395,2015,11,03,12,73.4,Partly Cloudy
85395,2015,11,03,12,75,Mostly Cloudy
85395,2015,11,03,13,75.2,Light Rain
85395,2015,11,03,13,75.2,Mostly Cloudy
85395,2015,11,03,13,75.2,Clear
85395,2015,11,03,13,74.7,Mostly Cloudy
85395,2015,11,03,14,75.2,Clear
85395,2015,11,03,14,74.8,Mostly Cloudy
85395,2015,11,03,15,73.4,Clear
85395,2015,11,03,15,73.8,Mostly Cloudy
85395,2015,11,03,16,72.7,Mostly Cloudy
85395,2015,11,03,17,68.4,Mostly Cloudy
85395,2015,11,03,18,68,Mostly Cloudy
85395,2015,11,03,18,66,Mostly Cloudy
85395,2015,11,03,19,66.2,Mostly Cloudy
85395,2015,11,03,20,65.5,Mostly Cloudy
85395,2015,11,03,21,64.4,Mostly Cloudy
85395,2015,11,03,22,64.4,Scattered Clouds
85395,2015,11,03,22,62.6,Clear
85395,2015,11,03,23,62.4,Partly Cloudy
85395,2015,11,04,00,62.6,Mostly Cloudy
85395,2015,11,04,00,62.6,Scattered Clouds
85395,2015,11,04,00,61.9,Mostly Cloudy
85395,2015,11,04,01,60.8,Scattered Clouds
85395,2015,11,04,01,60.8,Mostly Cloudy
85395,2015,11,04,01,60.8,Mostly Cloudy
85395,2015,11,04,02,60.8,Scattered Clouds
85395,2015,11,04,02,60.8,Mostly Cloudy
85395,2015,11,04,02,60.8,Mostly Cloudy
85395,2015,11,04,02,60.8,Overcast
85395,2015,11,04,03,59.2,Mostly Cloudy
85395,2015,11,04,04,59,Light Rain
85395,2015,11,04,04,55.4,Light Rain
85395,2015,11,04,04,55.4,Light Rain
85395,2015,11,04,04,55.2,Light Rain
85395,2015,11,04,05,55.4,Scattered Clouds
85395,2015,11,04,05,55.4,Mostly Cloudy
85395,2015,11,04,05,55.4,Partly Cloudy
85395,2015,11,04,05,54.5,Scattered Clouds
85395,2015,11,04,06,53.6,Mostly Cloudy
85395,2015,11,04,06,54.9,Scattered Clouds
85395,2015,11,04,07,54.9,Partly Cloudy
85395,2015,11,04,08,55.6,Clear
85395,2015,11,04,09,59,Light Drizzle
85395,2015,11,04,09,59,Partly Cloudy
85395,2015,11,04,09,59,Partly Cloudy
85395,2015,11,04,09,59,Light Drizzle
85395,2015,11,04,10,60.8,Scattered Clouds
85395,2015,11,04,10,62.6,Mostly Cloudy
85395,2015,11,04,10,62.6,Mostly Cloudy
85395,2015,11,04,10,62.6,Scattered Clouds
85395,2015,11,04,10,63.1,Partly Cloudy
85395,2015,11,04,11,64.4,Light Drizzle
85395,2015,11,04,11,64.4,Partly Cloudy
85395,2015,11,04,11,64.4,Light Drizzle
85395,2015,11,04,11,64.4,Scattered Clouds
85395,2015,11,04,11,64.4,Light Drizzle
85395,2015,11,04,11,64.6,Scattered Clouds
85395,2015,11,04,12,66.2,Scattered Clouds
85395,2015,11,04,12,64.8,Partly Cloudy
85395,2015,11,04,13,65.5,Mostly Cloudy
85395,2015,11,04,14,66.2,Light Drizzle
85395,2015,11,04,14,66.2,Mostly Cloudy
85395,2015,11,04,14,66.2,Mostly Cloudy
85395,2015,11,04,14,66.2,Mostly Cloudy
85395,2015,11,04,14,66.2,Mostly Cloudy
85395,2015,11,04,14,66.2,Mostly Cloudy
85395,2015,11,04,14,68,Mostly Cloudy
85395,2015,11,04,15,66.2,Mostly Cloudy
85395,2015,11,04,15,66.2,Light Drizzle
85395,2015,11,04,15,62.6,Light Rain
85395,2015,11,04,15,62.4,Light Rain
85395,2015,11,04,16,59,Mostly Cloudy
85395,2015,11,04,16,59,Light Rain
85395,2015,11,04,16,59,Light Rain
85395,2015,11,04,16,58.5,Light Rain
85395,2015,11,04,17,57.2,Mostly Cloudy
85395,2015,11,04,17,57.2,Light Rain
85395,2015,11,04,17,57.2,Mostly Cloudy
85395,2015,11,04,17,56.7,Light Drizzle
85395,2015,11,04,18,56.3,Overcast
85395,2015,11,04,19,55.4,Light Rain
85395,2015,11,04,19,55.6,Light Rain
85395,2015,11,04,20,53.4,Light Rain
85395,2015,11,04,21,53.6,Light Rain
85395,2015,11,04,21,53.6,Light Rain
85395,2015,11,04,22,53.6,Scattered Clouds
85395,2015,11,04,22,54,Partly Cloudy
85395,2015,11,04,23,53.6,Partly Cloudy
85202,2015,11,03,05,62.6,Clear
85202,2015,11,03,06,64.4,Partly Cloudy
85202,2015,11,03,07,64.4,Scattered Clouds
85202,2015,11,03,08,73.4,Scattered Clouds
85202,2015,11,03,09,77,Scattered Clouds
85202,2015,11,03,10,78.8,Partly Cloudy
85202,2015,11,03,11,80.6,Scattered Clouds
85202,2015,11,03,12,82.4,Scattered Clouds
85202,2015,11,03,13,78.8,Scattered Clouds
85202,2015,11,03,14,78.8,Mostly Cloudy
85202,2015,11,03,15,77,Mostly Cloudy
85202,2015,11,03,16,73.4,Mostly Cloudy
85202,2015,11,03,17,71.6,Mostly Cloudy
85202,2015,11,03,18,68,Mostly Cloudy
85202,2015,11,03,19,68,Mostly Cloudy
85202,2015,11,03,20,66.2,Mostly Cloudy
85202,2015,11,04,05,53.6,Mostly Cloudy
85202,2015,11,04,06,53.6,Mostly Cloudy
85202,2015,11,04,07,55.4,Mostly Cloudy
85202,2015,11,04,08,55.4,Overcast
85202,2015,11,04,09,57.2,Mostly Cloudy
85202,2015,11,04,10,59,Mostly Cloudy
85202,2015,11,04,11,62.6,Mostly Cloudy
85202,2015,11,04,12,64.4,Mostly Cloudy
85202,2015,11,04,13,62.6,Mostly Cloudy
85202,2015,11,04,14,66.2,Mostly Cloudy
85202,2015,11,04,15,68,Mostly Cloudy
85202,2015,11,04,16,64.4,Mostly Cloudy
85202,2015,11,04,17,64.4,Mostly Cloudy
85202,2015,11,04,18,59,Mostly Cloudy
85202,2015,11,04,19,55.4,Mostly Cloudy
85202,2015,11,04,20,55.4,Mostly Cloudy
85201,2015,11,03,05,66.2,Clear
85201,2015,11,03,06,64.4,Clear
85201,2015,11,03,07,66.2,Scattered Clouds
85201,2015,11,03,08,69.8,Scattered Clouds
85201,2015,11,03,09,73.4,Scattered Clouds
85201,2015,11,03,11,78.8,Scattered Clouds
85201,2015,11,03,12,78.8,Scattered Clouds
85201,2015,11,03,13,78.8,Scattered Clouds
85201,2015,11,03,14,77,Mostly Cloudy
85201,2015,11,03,15,71.6,Mostly Cloudy
85201,2015,11,03,16,71.6,Mostly Cloudy
85201,2015,11,03,17,68,Mostly Cloudy
85201,2015,11,03,18,68,Mostly Cloudy
85201,2015,11,03,19,66.2,Mostly Cloudy
85201,2015,11,04,05,53.6,Mostly Cloudy
85201,2015,11,04,06,53.6,Mostly Cloudy
85201,2015,11,04,07,53.6,Mostly Cloudy
85201,2015,11,04,08,53.6,Mostly Cloudy
85201,2015,11,04,09,53.6,Mostly Cloudy
85201,2015,11,04,10,55.4,Mostly Cloudy
85201,2015,11,04,11,60.8,Scattered Clouds
85201,2015,11,04,12,60.8,Scattered Clouds
85201,2015,11,04,13,62.6,Scattered Clouds
85201,2015,11,04,14,62.6,Mostly Cloudy
85201,2015,11,04,15,62.6,Mostly Cloudy
85201,2015,11,04,16,62.6,Mostly Cloudy
85201,2015,11,04,17,57.2,Mostly Cloudy
85201,2015,11,04,18,53.6,Mostly Cloudy
85201,2015,11,04,19,53.6,Light Rain
85381,2015,11,03,05,60.8,Scattered Clouds
85381,2015,11,03,06,60.8,Mostly Cloudy
85381,2015,11,03,07,62.6,Mostly Cloudy
85381,2015,11,03,08,66.2,Mostly Cloudy
85381,2015,11,03,09,71.6,Mostly Cloudy
85381,2015,11,03,10,73.4,Mostly Cloudy
85381,2015,11,03,11,73.4,Mostly Cloudy
85381,2015,11,03,12,75.2,Mostly Cloudy
85381,2015,11,03,13,75.2,Mostly Cloudy
85381,2015,11,03,14,75.2,Mostly Cloudy
85381,2015,11,03,15,75.2,Mostly Cloudy
85381,2015,11,03,16,73.4,Mostly Cloudy
85381,2015,11,03,17,69.8,Mostly Cloudy
85381,2015,11,03,18,68,Mostly Cloudy
85381,2015,11,03,19,66.2,Mostly Cloudy
85381,2015,11,04,05,55.4,Mostly Cloudy
85381,2015,11,04,06,55.4,Mostly Cloudy
85381,2015,11,04,07,55.4,Mostly Cloudy
85381,2015,11,04,08,55.4,Mostly Cloudy
85381,2015,11,04,09,60.8,Mostly Cloudy
85381,2015,11,04,10,62.6,Mostly Cloudy
85381,2015,11,04,11,64.4,Mostly Cloudy
85381,2015,11,04,12,66.2,Mostly Cloudy
85381,2015,11,04,13,64.4,Mostly Cloudy
85381,2015,11,04,14,66.2,Mostly Cloudy
85381,2015,11,04,15,66.2,Mostly Cloudy
85381,2015,11,04,16,57.2,Mostly Cloudy
85381,2015,11,04,17,57.2,Light Rain
85381,2015,11,04,18,55.4,Mostly Cloudy
85381,2015,11,04,19,55.4,Light Rain
85281,2015,11,03,00,72,Clear
85281,2015,11,03,01,73,Clear
85281,2015,11,03,02,68,Clear
85281,2015,11,03,03,66,Clear
85281,2015,11,03,04,64,Clear
85281,2015,11,03,05,64.9,Partly Cloudy
85281,2015,11,03,06,64.9,Scattered Clouds
85281,2015,11,03,07,68,Mostly Cloudy
85281,2015,11,03,08,71.1,Mostly Cloudy
85281,2015,11,03,09,75.9,Mostly Cloudy
85281,2015,11,03,10,80.1,Partly Cloudy
85281,2015,11,03,11,80.1,Scattered Clouds
85281,2015,11,03,12,82.9,Scattered Clouds
85281,2015,11,03,13,79,Scattered Clouds
85281,2015,11,03,13,78.1,Scattered Clouds
85281,2015,11,03,14,77,Scattered Clouds
85281,2015,11,03,15,75,Scattered Clouds
85281,2015,11,03,16,73,Scattered Clouds
85281,2015,11,03,17,71.1,Mostly Cloudy
85281,2015,11,03,18,69.1,Mostly Cloudy
85281,2015,11,03,19,68,Mostly Cloudy
85281,2015,11,03,20,68,Mostly Cloudy
85281,2015,11,03,21,66.9,Light Rain
85281,2015,11,03,22,64.9,Light Rain
85281,2015,11,03,23,64,Overcast
85210,2015,11,03,05,66.2,Clear
85210,2015,11,03,06,64.4,Clear
85210,2015,11,03,07,66.2,Scattered Clouds
85210,2015,11,03,08,69.8,Scattered Clouds
85210,2015,11,03,09,73.4,Scattered Clouds
85210,2015,11,03,11,78.8,Scattered Clouds
85210,2015,11,03,12,78.8,Scattered Clouds
85210,2015,11,03,13,78.8,Scattered Clouds
85210,2015,11,03,14,77,Mostly Cloudy
85210,2015,11,03,15,71.6,Mostly Cloudy
85210,2015,11,03,16,71.6,Mostly Cloudy
85210,2015,11,03,17,68,Mostly Cloudy
85210,2015,11,03,18,68,Mostly Cloudy
85210,2015,11,03,19,66.2,Mostly Cloudy
85210,2015,11,04,05,53.6,Mostly Cloudy
85210,2015,11,04,06,53.6,Mostly Cloudy
85210,2015,11,04,07,53.6,Mostly Cloudy
85210,2015,11,04,08,53.6,Mostly Cloudy
85210,2015,11,04,09,53.6,Mostly Cloudy
85210,2015,11,04,10,55.4,Mostly Cloudy
85210,2015,11,04,11,60.8,Scattered Clouds
85210,2015,11,04,12,60.8,Scattered Clouds
85210,2015,11,04,13,62.6,Scattered Clouds
85210,2015,11,04,14,62.6,Mostly Cloudy
85210,2015,11,04,15,62.6,Mostly Cloudy
85210,2015,11,04,16,62.6,Mostly Cloudy
85210,2015,11,04,17,57.2,Mostly Cloudy
85210,2015,11,04,18,53.6,Mostly Cloudy
85210,2015,11,04,19,53.6,Light Rain
85323,2015,11,03,05,59,Partly Cloudy
85323,2015,11,03,06,60.8,Mostly Cloudy
85323,2015,11,03,07,62.6,Mostly Cloudy
85323,2015,11,03,08,66.2,Mostly Cloudy
85323,2015,11,03,09,66.2,Mostly Cloudy
85323,2015,11,03,10,69.8,Mostly Cloudy
85323,2015,11,03,12,73.4,Mostly Cloudy
85323,2015,11,03,13,73.4,Mostly Cloudy
85323,2015,11,03,14,73.4,Mostly Cloudy
85323,2015,11,03,15,73.4,Mostly Cloudy
85323,2015,11,03,16,71.6,Mostly Cloudy
85323,2015,11,03,17,68,Mostly Cloudy
85323,2015,11,03,18,66.2,Mostly Cloudy
85323,2015,11,03,19,64.4,Mostly Cloudy
85323,2015,11,03,20,64.4,Mostly Cloudy
85323,2015,11,04,05,55.4,Mostly Cloudy
85323,2015,11,04,06,55.4,Mostly Cloudy
85323,2015,11,04,07,55.4,Mostly Cloudy
85323,2015,11,04,08,55.4,Mostly Cloudy
85323,2015,11,04,09,60.8,Mostly Cloudy
85323,2015,11,04,10,62.6,Mostly Cloudy
85323,2015,11,04,11,64.4,Mostly Cloudy
85323,2015,11,04,12,68,Mostly Cloudy
85323,2015,11,04,13,64.4,Mostly Cloudy
85323,2015,11,04,14,66.2,Mostly Cloudy
85323,2015,11,04,15,66.2,Mostly Cloudy
85323,2015,11,04,16,64.4,Mostly Cloudy
85323,2015,11,04,17,57.2,Mostly Cloudy
85323,2015,11,04,18,57.2,Light Rain
85323,2015,11,04,19,55.4,Mostly Cloudy
85323,2015,11,04,20,53.6,Overcast
85224,2015,11,03,05,62.6,Clear
85224,2015,11,03,06,64.4,Partly Cloudy
85224,2015,11,03,07,64.4,Scattered Clouds
85224,2015,11,03,08,73.4,Scattered Clouds
85224,2015,11,03,09,77,Scattered Clouds
